label,area,area_filled,area_convex,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,extent,feret_diameter_max,perimeter,solidity,holes,h_sym_err_percent,v_sym_err_percent,pixelsum_tl,pixelsum_tm,pixelsum_tr,pixelsum_ml,pixelsum_mm,pixelsum_mr,pixelsum_bl,pixelsum_bm,pixelsum_br
spear,7325.0,8310.0,13829.0,135.31771856758502,122.40158242786502,0.4263685006565838,96.57370069115642,0.47639177939646205,156.02884348735012,890.0803025278551,0.5296839973967749,2,0.43613423517169614,0.25169094693028093,0,0,15,101,96,87,50,51,47
need,4418.0,4418.0,8951.0,127.59725634090722,86.99259771679901,0.7315620831729532,75.00114871546934,0.2873309053069719,132.25732493892352,517.4802307403552,0.4935761367444978,0,0.22554630593132155,0.39151925078043703,0,0,17,21,24,24,46,54,57
joy,5268.0,6047.0,9792.0,146.50156523431022,99.9478755922861,0.7311369071922821,81.89887619292976,0.34261186264308013,142.12670403551894,620.2497833620557,0.5379901960784313,1,0.25858480749219565,0.4399063475546306,0,0,22,100,87,80,24,24,24
joy,7370.0,7753.0,9770.0,147.7821550020849,94.02799554181917,0.7714740211611195,96.86988925717912,0.479318418314256,152.0526224699857,562.2081528017131,0.7543500511770727,1,0.4118106139438085,0.4742455775234131,0,0,26,92,93,96,36,36,39
oak,6584.0,6584.0,12487.0,150.19736861701134,114.26437109986537,0.6490315740670627,91.55877436126103,0.42819979188345475,166.90116836020053,714.6345596729059,0.5272683590934572,0,0.3504162330905307,0.4542143600416233,0,0,32,48,42,32,66,65,65
elk-sedge,5082.0,5082.0,9515.0,140.23553808381354,94.89927350723802,0.736246506927157,80.44006070574596,0.33051508844953176,146.16771189288008,521.9482681718907,0.5341040462427745,0,0.3028095733610822,0.34235171696149846,0,0,13,48,45,44,23,23,23
ash,7479.0,7479.0,11714.0,144.43130171088075,115.83062336955027,0.5973545284242007,97.58359777685122,0.4864073881373569,151.6047492659778,684.6934341759517,0.6384667918729725,0,0.2745837669094693,0.5152185223725286,0,0,31,37,37,37,37,37,37
oak,6344.0,6344.0,10674.0,143.79800971912707,105.20909298213772,0.6816858607062196,89.87453294343105,0.4125910509885536,162.68988905276197,692.3330444827409,0.5943413902941728,0,0.31685744016649325,0.4427679500520291,0,0,20,82,78,76,52,52,52
elk-sedge,5374.0,5374.0,9592.0,136.96563918270886,101.8767996457472,0.6683879670096767,82.71873616906127,0.3495057232049948,145.43727170158274,570.6345596729059,0.5602585487906588,0,0.33480749219562955,0.17429760665972946,0,0,36,58,58,54,24,24,26
serpent,6818.0,6818.0,11859.0,122.63531633612874,102.4482377641636,0.5496586451928045,93.17160090931324,0.4434183142559833,140.00357138301865,702.9604614807105,0.5749220001686483,0,0.3899583766909469,0.24687825182101977,0,0,18,81,76,76,88,81,77
spear,7445.0,8368.0,14291.0,135.25695662057345,122.45260872398507,0.42470208268106396,97.36153455319655,0.48419614984391257,162.48384535085327,965.193000900063,0.5209572458190469,4,0.3838449531737773,0.24310613943808532,0,0,15,46,61,64,81,78,71
serpent,5760.0,5760.0,10416.0,121.0322227613887,93.98814696067342,0.6300497813859758,85.63795757533302,0.37460978147762747,132.25732493892352,642.4924240491749,0.5529953917050692,0,0.36329344432882416,0.24284599375650365,0,0,19,93,97,99,24,24,24
gift,7008.0,7008.0,13277.0,148.70612259012975,109.52182927258714,0.6764392274243686,94.46090582618834,0.4557752341311134,169.7586522095413,646.1564209736038,0.5278300820968592,0,0.2702913631633715,0.27601456815816855,0,0,14,68,68,65,67,68,70
sun,3564.0,3564.0,8949.0,196.63879399017264,67.93178365304067,0.9384317049636112,67.363385733172,0.231789802289282,173.25414857947845,526.2253967444162,0.39825678846798523,0,0.3016389177939646,0.2764047866805411,0,0,12,30,40,40,19,19,19
gift,5236.0,5236.0,12723.0,138.58158091095066,116.7973834811105,0.5382175209746649,81.64975355892577,0.3405306971904266,163.6001222493431,672.1147904132612,0.41153815923917314,0,0.1850936524453694,0.33233610822060355,0,0,14,50,53,51,54,52,49
oak,6503.0,6504.0,10378.0,147.49233457961577,101.73751582056981,0.724017391098326,90.99382813912581,0.4229318418314256,158.79546593023366,638.0071426749364,0.6266139911350934,1,0.32297086368366285,0.4821800208116545,0,0,57,29,32,32,32,32,32
oak,5165.0,5165.0,9656.0,153.36154685757734,101.18201426107967,0.7514752295898176,81.09427999900558,0.33591311134235174,161.83942659315127,666.9604614807105,0.53490057995029,0,0.3184183142559833,0.4172736732570239,0,0,32,23,23,26,19,21,20
elk-sedge,5303.0,5303.0,9525.0,126.23870841377442,107.99304322004363,0.5178574056243227,82.17048926305945,0.34488813735691987,137.92751719653333,532.3330444827409,0.556745406824147,0,0.34196149843912593,0.1213579604578564,0,0,12,81,76,71,22,22,22
oak,4181.0,4181.0,9316.0,146.34151756209138,103.98097879603912,0.703660420932528,72.96173337125232,0.271917273673257,157.8131806916013,689.7056274847714,0.4487977672820953,0,0.3100936524453694,0.3891779396462019,0,0,18,41,46,49,18,18,18
ash,5156.0,5156.0,9994.0,154.537145339087,104.62514994081337,0.7359621671054466,81.02359590054307,0.33532778355879295,157.26728839781018,661.1370849898476,0.5159095457274364,0,0.2601456815816857,0.44302809573361085,0,0,35,35,35,43,22,22,22
elk-sedge,5144.0,5144.0,9509.0,141.2978593818446,91.32604172312992,0.7630520406296291,80.92925440233387,0.3345473465140479,149.93665329064805,534.6345596729059,0.5409611946576927,0,0.3504162330905307,0.3506763787721124,0,0,16,59,57,53,26,24,24
need,4562.0,4562.0,8753.0,140.18487694266187,77.78286670761852,0.8319442792216319,76.21363921951118,0.29669614984391257,139.11865439257238,534.492424049175,0.5211927339197989,0,0.3054110301768991,0.4219562955254943,0,0,16,52,52,52,62,60,60
joy,7308.0,7684.0,9547.0,141.22149614789924,94.24848832240778,0.744716805677008,96.4615705497509,0.47528616024973985,145.43727170158274,561.8650070512055,0.7654760657798261,1,0.42650884495317376,0.40101456815816855,0,0,22,83,84,85,37,37,37
need,7351.0,7351.0,10545.0,127.95181025087463,93.9392932993675,0.6789579783602027,96.74494246909335,0.478082726326743,132.25732493892352,487.62236636408613,0.6971076339497392,0,0.2912330905306972,0.3039802289281998,0,0,28,79,83,81,86,86,86
bow,6018.0,9000.0,12201.0,167.05198226032522,117.33144664220481,0.7118170871224727,87.5348820768967,0.3913891779396462,174.6568063374571,889.5046173579948,0.4932382591590853,1,0.4633194588969823,0.38007284079084286,0,0,23,40,40,37,47,48,48
wealth,5627.0,5627.0,10549.0,149.9535818091153,101.14925413201155,0.738240950779912,84.64348125062413,0.3659599375650364,153.60013020827813,704.2325394193526,0.5334154896198692,0,0.3880072840790843,0.4712539021852237,0,0,34,79,78,78,23,23,23
joy,7384.0,8270.0,10316.0,140.70046071616915,111.04052547899875,0.6141388116460537,96.96185228389793,0.4802289281997919,144.80331487918363,646.1076477383247,0.7157813105854982,2,0.3034599375650364,0.5373309053069719,0,0,24,82,85,82,36,36,36
need,4936.0,4936.0,9219.0,135.4314446304072,78.82816625161978,0.8131514442226415,79.2761653513385,0.3210197710718002,130.91982279242512,515.3380951166242,0.53541598871895,0,0.34209157127991674,0.3964620187304891,0,0,22,29,27,27,73,70,70
oak,6097.0,6097.0,10239.0,151.22912714451218,94.9422915021914,0.7783712486922861,88.1075564537474,0.3965270551508845,167.621597653763,697.2619766708755,0.5954683074518996,0,0.32947450572320497,0.45928720083246616,0,0,19,64,60,70,44,44,42
tyr,3789.0,3789.0,9004.0,134.53878455980973,98.20482445788156,0.6835145278591446,69.45721442011285,0.2464229968782518,126.90547663517127,524.1909088590099,0.4208129720124389,0,0.21618106139438084,0.2354318418314256,0,0,13,44,32,22,18,18,18
serpent,5686.0,5686.0,10270.0,125.2597033260716,91.74816858020799,0.6808062346157746,85.08607436804294,0.3697970863683663,133.33041663476493,671.5634918610405,0.55365141187926,0,0.3759105098855359,0.32466181061394384,0,0,17,101,93,88,25,25,25
ash,4697.0,4699.0,10631.0,132.36152534155383,123.99556262105841,0.34987979546845643,77.33308568537181,0.3054760665972945,138.85243966167826,766.7350647362942,0.44182108926723734,1,0.3458636836628512,0.38878772112382937,0,0,18,38,41,46,20,20,20
elk-sedge,5870.0,5870.0,9744.0,128.25696442671418,104.5817171617127,0.5788870984410404,86.45181390575564,0.38176378772112385,131.52946437965906,502.2081528017131,0.6024220032840722,0,0.30697190426638915,0.23283038501560874,0,0,16,70,65,61,28,28,28
tyr,3758.0,3758.0,9018.0,136.7866546274066,97.32477725264289,0.7026781573440507,69.17249604513879,0.24440686784599375,125.02799686470227,531.2203461105329,0.4167221113328898,0,0.21956295525494277,0.2518210197710718,0,0,15,25,18,18,18,18,18
serpent,6723.0,6723.0,11653.0,116.49219544663187,106.78566504704602,0.39962993310177886,92.5202110852245,0.43723985431841833,136.4734406395618,680.3330444827409,0.5769329786321119,0,0.23048907388137357,0.18834547346514047,0,0,20,99,95,89,88,82,80
wealth,5163.0,5163.0,10425.0,164.93365894440214,91.99291633286711,0.8300042394487074,81.07857774694648,0.3357830385015609,165.6804152578089,707.8477631085022,0.4952517985611511,0,0.32414151925078044,0.4136316337148803,0,0,14,68,64,65,20,20,20
ash,5778.0,5778.0,11205.0,152.66307235363556,114.82314546900518,0.6590097666169716,85.77166250854516,0.37578043704474506,154.80633061990713,724.350288425444,0.5156626506024097,0,0.2845993756503642,0.4784079084287201,0,0,32,39,41,41,22,22,22
sun,3674.0,3674.0,10673.0,184.39793913707422,90.90479047771073,0.8700397377371473,68.39504431870037,0.23894380853277836,171.1724276862369,613.7645019878171,0.3442331115899934,0,0.24947970863683663,0.29838709677419356,0,0,12,58,56,58,14,14,14
bow,7661.0,9912.0,12614.0,162.6843872250336,118.80033612739774,0.6831796086650036,98.76379980648822,0.4982440166493236,169.07099100673656,830.1492782986674,0.6073410496273981,1,0.4414672216441207,0.4630593132154006,0,0,23,52,50,50,70,70,70
sun,5395.0,5395.0,11164.0,181.02161572620426,90.07093303509775,0.8674238022905567,82.88019874400763,0.35087148803329865,160.5615146914104,590.8944443027284,0.4832497312791114,0,0.33207596253902183,0.3456035379812695,0,0,19,42,47,50,63,59,54
tyr,4950.0,4950.0,9278.0,119.92581062993855,105.35383690327255,0.4777574917961121,79.38851142601841,0.3219302809573361,126.11502686040232,572.6345596729059,0.5335201552058634,0,0.300468262226847,0.23595213319458896,0,0,15,79,79,75,21,21,21
joy,6478.0,7571.0,10110.0,155.88756016156083,97.87866040376949,0.7783102682883625,90.81875230806898,0.42130593132154004,154.62535367784935,640.9777054234136,0.640751730959446,1,0.3237513007284079,0.5573621227887617,0,0,30,72,70,70,27,27,27
tyr,4604.0,4604.0,9265.0,133.00600299523438,97.88155399787172,0.6770703282125532,76.56366542924059,0.2994276795005203,125.44720004846661,515.6639969244288,0.4969239071775499,0,0.21253902185223725,0.1279916753381894,0,0,18,46,45,42,22,22,22
need,4700.0,4700.0,9316.0,125.98937697924686,87.21804421652234,0.7216433191548528,77.35777827895049,0.30567117585848075,128.3160161476345,497.19595949289334,0.5045083726921425,0,0.15400624349635797,0.24895941727367327,0,0,17,58,55,55,27,27,27
need,4926.0,4926.0,9416.0,124.3398683886708,88.734123017258,0.7005108369036274,79.19582058016327,0.320369406867846,130.91982279242512,513.4386001800126,0.5231520815632965,0,0.186264308012487,0.3327263267429761,0,0,20,75,78,73,26,26,26
elk-sedge,4794.0,4794.0,9341.0,130.71276055608212,105.77487552330368,0.5875110544013085,78.12752637489793,0.31178459937565034,143.0314650697531,545.1614716074871,0.5132212825179318,0,0.27653485952133194,0.20161290322580644,0,0,38,58,57,53,19,19,19
serpent,5877.0,5877.0,10782.0,115.07379786060844,102.57118208341359,0.4533131557349338,86.5033456255222,0.3822190426638918,128.06248474865697,669.8477631085022,0.5450751252086812,0,0.3433922996878252,0.17273673257023933,0,0,18,88,83,78,27,25,25
ash,7857.0,7857.0,10896.0,137.86049822958455,112.77273197057409,0.5751888773797412,100.01921366909546,0.5109911550468262,140.98226838861686,676.5929291125633,0.7210903083700441,0,0.3237513007284079,0.6028876170655567,0,0,22,81,81,84,50,50,36
sun,5220.0,5220.0,10319.0,185.09893094129313,79.02522104135693,0.9042822924520835,81.52490676791695,0.3394901144640999,170.4494059831245,560.509667991878,0.5058629712181413,0,0.35184703433923,0.37942247658688866,0,0,19,23,23,23,64,59,54
ash,6933.0,6933.0,10681.0,144.7450513059139,109.42842349931163,0.6545623220198663,93.95408327288858,0.45089750260145683,149.26486525636233,665.2792206135786,0.6490965265424585,0,0.2866805411030177,0.5809053069719042,0,0,31,64,62,59,33,33,33
serpent,6695.0,6695.0,11514.0,121.9041711288952,100.87995019001889,0.5614143470217596,92.32734563498462,0.43541883454734653,141.52384958020326,689.303607231218,0.5814660413409762,0,0.1716961498439126,0.1422996878251821,0,0,15,90,88,84,91,89,89
ash,6703.0,6703.0,11503.0,137.0864886898443,122.994539616132,0.4416164239772482,92.38249113527843,0.4359391259105099,147.29901561110313,705.0782104868018,0.5827175519429714,0,0.25390218522372526,0.5067637877211238,0,0,25,64,61,61,67,64,61
sun,6691.0,6691.0,11114.0,182.24774660193597,82.37202584639876,0.892028934790435,92.29976052960795,0.4351586888657648,172.53985046939155,569.9238815542512,0.6020334712974627,0,0.40790842872008326,0.4071279916753382,0,0,21,73,76,78,61,58,52
elk-sedge,5266.0,5266.0,9343.0,128.5543214556718,105.85929651203027,0.5673748367105571,81.88332823337952,0.34248178980228927,140.06427096158393,568.7766952966368,0.5636305255271327,0,0.32114984391259105,0.06880853277835589,0,0,15,66,66,62,21,21,21
need,15376.0,15376.0,15376.0,143.17821063276352,143.17821063276352,0.0,139.91901671984357,1.0,174.6568063374571,492.0,1.0,0,0.0,0.0,0,0,124,124,124,124,124,124,124
serpent,4063.0,4063.0,9908.0,117.38656993451407,98.54944600812358,0.5433146643261741,71.92476812794717,0.2642429760665973,129.98846102635417,676.8772003600252,0.41007266855066615,0,0.33779916753381894,0.30814255983350675,0,0,16,41,38,40,42,37,32
bow,6428.0,9193.0,12297.0,165.90096983774555,119.76216786543647,0.6920083470614437,90.46758421422352,0.418054110301769,174.6568063374571,897.4041122946064,0.5227291209238025,1,0.418054110301769,0.4523933402705515,0,0,22,40,39,38,53,54,53
bow,7477.0,9837.0,13019.0,163.43244093746839,122.84198845061692,0.6595761723320599,97.57054922457294,0.4862773152965661,171.86331778480246,887.2619766708754,0.5743144634764575,1,0.43613423517169614,0.37604058272632673,0,0,24,46,44,45,60,62,62
spear,8070.0,8547.0,11917.0,125.53266925843684,108.58616273345136,0.5017663149000396,101.36588738827655,0.524843912591051,147.56693396557372,751.1269837220808,0.677183854997063,2,0.2278876170655567,0.26560874089490116,0,0,14,67,73,77,90,90,87
serpent,5825.0,5825.0,11242.0,119.27389544936943,100.76720856926613,0.5350210172544865,86.11980229936854,0.37883714880332986,134.46189051177288,709.7888886054566,0.5181462373243195,0,0.4508324661810614,0.23100936524453694,0,0,16,60,68,76,94,94,100
bow,5559.0,10653.0,13541.0,166.25496283886406,136.18561458960278,0.5735977228480721,84.13048573010124,0.36153746097814776,165.6804152578089,928.492424049175,0.410530979986707,1,0.35574921956295524,0.2217741935483871,0,0,16,28,28,27,124,124,124
elk-sedge,5409.0,5409.0,9544.0,133.88798954883092,103.21871964155656,0.6369157962118224,82.98766593580335,0.3517819979188345,141.19844191774922,561.3208511739213,0.5667435037720033,0,0.3829344432882414,0.21644120707596254,0,0,20,64,60,58,24,24,24
spear,8323.0,9056.0,12779.0,135.21910694083516,111.77260334322125,0.5627845544769752,102.94257006132477,0.5412981269510926,160.4306703844374,765.5777772109133,0.6513029188512404,2,0.29669614984391257,0.24830905306971904,0,0,14,105,107,107,77,75,74
joy,6685.0,7672.0,10193.0,149.44814266701374,102.52038004080983,0.7276081370636781,92.25836740672665,0.4347684703433923,151.40013210033868,634.5929291125633,0.65584224467772,1,0.3059313215400624,0.5470863683662851,0,0,20,82,83,83,32,32,32
wealth,5101.0,5101.0,9026.0,126.14329251898526,111.77356267500231,0.4635245537714571,80.59029046786011,0.36085172608941707,135.80132547217644,526.3086578651014,0.5651451362729891,0,0.31100416233090533,0.5292663891779397,0,0,18,97,94,95,46,44,44
spear,8193.0,8542.0,11953.0,129.1184508726939,103.6687971481657,0.5961179853173986,102.13545706567915,0.5328433922996878,149.80654191322887,729.8132752230961,0.6854346189241195,2,0.33350676378772115,0.31269510926118627,0,0,12,94,96,100,68,66,62
need,3273.0,3273.0,8820.0,135.37467012144143,78.87867695483062,0.8127092824048283,64.55472895085369,0.21286420395421435,134.8517704741024,539.5391052434009,0.37108843537414965,0,0.29773673257023936,0.25507284079084286,0,0,16,75,73,80,15,15,18
sun,4957.0,4957.0,9601.0,178.42547497238039,79.48252894438146,0.8952987275778498,79.44462488584234,0.32238553590010405,171.86331778480246,578.6934341759517,0.5163003853765232,0,0.45642559833506763,0.43665452653485953,0,0,17,76,74,73,23,23,23
gift,3840.0,3840.0,14192.0,143.15329857384864,127.20753032455289,0.4586625159440705,69.92309955789307,0.2497398543184183,169.799882214329,735.1686142824235,0.2705749718151071,0,0.24336628511966701,0.0995057232049948,0,0,10,34,32,32,32,36,34
wealth,6578.0,6578.0,10728.0,153.2896308336978,96.1690232767602,0.7787228497172515,91.51704609124958,0.4278095733610822,155.72411502397438,660.4507934888323,0.6131618195376585,0,0.33350676378772115,0.5267950052029137,0,0,21,94,93,90,33,33,33
oak,7109.0,7109.0,11362.0,152.3898330134472,101.51339396093253,0.7458241990315541,95.13916083045021,0.462343912591051,170.48460341039598,697.4629867976521,0.6256820982221439,0,0.2912330905306972,0.46527055150884494,0,0,30,79,74,74,60,60,60
wealth,5435.0,5435.0,10692.0,161.48826898404448,94.97405219650703,0.8087756098601449,83.18687952817805,0.3534729448491155,167.70509831248424,720.634559672906,0.5083239805462028,0,0.2855098855359001,0.4267689906347555,0,0,15,82,80,81,21,21,21
tyr,5767.0,5767.0,9872.0,136.5293000945406,100.41506733459572,0.6775424764395268,85.68997872848192,0.3750650364203954,131.91285001848757,554.8772003600252,0.584177471636953,0,0.3899583766909469,0.3821540062434964,0,0,26,63,61,59,27,27,27
tyr,6044.0,6044.0,9872.0,129.63021102353295,99.9845665068768,0.6364644306650026,87.72376991659287,0.39308012486992716,127.3459854098275,545.7228714274745,0.6122366288492707,0,0.30931321540062434,0.18704474505723204,0,0,21,94,92,92,28,28,31
gift,4434.0,4434.0,14017.0,135.76852517222292,133.46297821521657,0.18350623451621365,75.13683611488916,0.28837148803329865,165.0969412193939,669.9625535217637,0.3163301705072412,0,0.23920395421436005,0.27952653485952134,0,0,19,38,39,37,43,42,43
need,4692.0,4692.0,9408.0,125.52806648752833,86.8284533898605,0.7221796922688173,77.29191383254386,0.30515088449531735,128.57682528356344,496.85281374238576,0.4987244897959184,0,0.14919354838709678,0.4475806451612903,0,0,21,72,76,80,27,27,27
sun,6066.0,6066.0,11712.0,186.3113017270866,90.37967852195685,0.874458487310068,87.88328099452988,0.3945109261186264,166.42415690037308,606.6518036156091,0.5179303278688525,0,0.34391259105098854,0.34729448491155046,0,0,20,58,61,61,59,57,57
gift,3723.0,3723.0,13144.0,135.4925491844713,125.5929181908652,0.37521953327434643,68.84962472700204,0.24213059313215402,163.783393541592,701.3696244092002,0.2832471089470481,0,0.28316857440166493,0.21839229968782517,0,0,10,38,40,38,40,43,41
joy,4038.0,6064.0,9093.0,150.88526285807282,105.47297199088993,0.7150946320008034,71.70314694377498,0.26261706555671177,154.45711378890906,711.4041122946063,0.4440778620917189,1,0.2778355879292404,0.3673257023933403,0,0,20,43,43,40,16,16,16
spear,6914.0,7629.0,14095.0,130.24479106543595,123.01172083513772,0.32861038793032177,93.82525359570799,0.44966181061394384,160.31219541881399,909.8792924010783,0.4905285562256119,2,0.4184443288241415,0.22593652445369408,0,0,15,44,43,43,90,86,81
tyr,5757.0,5757.0,9729.0,126.2856667318587,105.16937363501712,0.5535898268852795,85.6156531192768,0.3744146722164412,126.11502686040232,525.3624817342637,0.5917360468701819,0,0.3413111342351717,0.0876690946930281,0,0,23,89,85,81,26,26,26
elk-sedge,5495.0,5496.0,9582.0,146.5588831472345,94.89546424404762,0.7620736392507101,83.64479241602383,0.3573751300728408,156.20819440733575,567.6223663640861,0.5734710916301399,1,0.3838449531737773,0.2873309053069719,0,0,36,58,55,55,27,27,27
